YEAR,MONTH,DATE,SITE,TRANSECT,SP_CODE,PERCENT_COVER,DENSITY,WM_GM2,DRY_GM2,SFDM,AFDM,SCIENTIFIC_NAME,COMMON_NAME,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,GROUP,SURVEY,MOBILITY,GROWTH_MORPH
2018,9,2018-09-25,INNP,2,PTL,NA,0.2,2.10769230769231,0.274,0.274,0.08768,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,2,R,5,NA,38.125,6.1,6.1,2.867,Rhodymenia californica,NA,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,2,RAT,5,NA,17.6315789473684,3.35,3.35,1.3065,Rhodophyta,Red algal turf,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,2,SAFU,2.5,NA,15.9090909090909,1.75,1.75,0.6825,Sarcodiotheca furcata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarcodiotheca,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,2,SCCA,0,NA,0,0,0,0,Scinaia confusa,NA,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,Scinaia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,2018-09-25,INNP,2,SMJ,NA,0,0,0,0,0,Sargassum muticum,Wire-weed,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,2,STIN,0,NA,0,0,0,0,Stenogramma californica,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Stenogramma,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,2,UV,2.5,NA,30,2.7,2.7,1.08,Ulva,Sea Lettuce,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,2,ZOMA,0,NA,0,0,0,0,Zostera marina,Eel Grass,Plantae,Tracheophyta,Magnoliopsida,Alismatales,Zosteraceae,Zostera,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,AU,1.25,NA,7.95454545454546,0.875,0.875,0.34125,Acrosorium ciliolatum,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,BF,0,NA,0,0,0,0,Cryptopleura ruprechtiana,Grape Tounge,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,BO,0,NA,0,0,0,0,Bossiella orbigniana,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,BR,0,NA,0,0,0,0,Rhodophyceae,Blady red,Plantae,Rhodophyta,Rhodophyceae,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,CAL,0,NA,0,0,0,0,Calliarthron cheilosporioid,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Calliarthron,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,CC,0,NA,0,0,0,0,Chondracanthus ,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,CF,0,NA,0,0,0,0,Callophyllis flabellulata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,CO,0,NA,0,0,0,0,Corallina officinalis,Pink Feather Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,CRYP,0,NA,0,0,0,0,Cryptopleura,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,UPC,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,CYJ,NA,0.333333333333333,0.333333333333333,0.0433333333333333,0.0433333333333333,0.0138666666666667,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,CYOS,NA,0.2375,26.8216666666667,4.02325,4.02325,1.4081375,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,CYOS,NA,NA,NA,NA,NA,NA,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,CZ,0,NA,0,0,0,0,Chondracanthus spinosus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,DIAT,0,NA,0,0,0,0,Fragilariaceae,diatom mat,Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,DL,0,NA,0,0,0,0,Desmarestia ligulata,Acid Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,DP,0,NA,0,0,0,0,Dictyota,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,DU,0,NA,0,0,0,0,Dictyopteris undulata,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyopteris,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,EC,0,NA,0,0,0,0,Corallinales,Encrusting Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,2018-09-25,INNP,3,EGJ,NA,0,0,0,0,0,Egregia menziesii,Feather Boa Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,EGME,NA,0.0125,54.4519230769231,7.07875,7.07875,2.2652,Egregia menziesii,Feather Boa Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,ER,0,NA,0,0,0,0,Rhodophyta,Encrusting red algae,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,FB,1.25,NA,3.4375,0.4125,0.4125,0.132,Ectocarpaceae,Filamentous brown & Diatom Mats,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,FR,1.25,NA,7.14285714285714,1,1,0.39,Rhodophyta,filamentous red,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,FTHR,3.75,NA,26.25,2.625,2.625,1.02375,Ceramiales,Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia,Plantae,Rhodophyta,Florideophyceae,Ceramiales,NA,NA,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,GR,0,NA,0,0,0,0,Gelidium,Agarweed,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Gelidium,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,GS,1.25,NA,31.25,2.8125,2.8125,1.209375,Gracilaria,NA,Plantae,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,GYSP,0,NA,0,0,0,0,Gymnogongrus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Gymnogongrus,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,IR,0,NA,0,0,0,0,Iridaea,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Iridaea,ALGAE,UPC,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,LAFA,NA,0,0,0,0,0,Laminaria farlowii,Oar Weed,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,LFJ,NA,0,0,0,0,0,Laminaria farlowii,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,LS,0,NA,0,0,0,0,Laurencia,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,LX,0,NA,0,0,0,0,Osmundea spectabilis,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Osmundea,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,2018-09-25,INNP,3,MAPY,NA,2.075,1380.35384615385,179.446,179.446,48.45042,Macrocystis pyrifera,Giant Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,ALGAE,KELP,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,NA,1.25,NA,7.95454545454546,0.875,0.875,0.34125,Nienburgia andersoniana,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Nienburgia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,PHSE,0,NA,0,0,0,0,Phycodrys setchellii,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,PL,0,NA,0,0,0,0,Prionitis lanceolata,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,POLA,0,NA,0,0,0,0,Polyneura latissima,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Polyneura,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,PRSP,0,NA,0,0,0,0,Prionitis linearis,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,PTCA,NA,1.575,186.6875,24.269375,24.269375,7.7662,Pterygophora californica,Palm Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,PTJ,NA,0,0,0,0,0,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,2018-09-25,INNP,3,PTL,NA,4.83333333333333,50.9358974358974,6.62166666666667,6.62166666666667,2.11893333333333,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,R,1.25,NA,9.53125,1.525,1.525,0.71675,Rhodymenia californica,NA,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,RAT,1.25,NA,4.40789473684211,0.8375,0.8375,0.326625,Rhodophyta,Red algal turf,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,SAFU,0,NA,0,0,0,0,Sarcodiotheca furcata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarcodiotheca,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/25/2018,INNP,3,SCCA,0,NA,0,0,0,0,Scinaia confusa,NA,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,Scinaia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,2018-09-25,INNP,3,SMJ,NA,0,0,0,0,0,Sargassum muticum,Wire-weed,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,STIN,0,NA,0,0,0,0,Stenogramma californica,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Stenogramma,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,UV,0,NA,0,0,0,0,Ulva,Sea Lettuce,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/25/2018,INNP,3,ZOMA,0,NA,0,0,0,0,Zostera marina,Eel Grass,Plantae,Tracheophyta,Magnoliopsida,Alismatales,Zosteraceae,Zostera,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,AU,25,NA,159.090909090909,17.5,17.5,6.825,Acrosorium ciliolatum,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,BF,0,NA,0,0,0,0,Cryptopleura ruprechtiana,Grape Tounge,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,BO,0,NA,0,0,0,0,Bossiella orbigniana,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,BR,0,NA,0,0,0,0,Rhodophyceae,Blady red,Plantae,Rhodophyta,Rhodophyceae,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,CAL,0,NA,0,0,0,0,Calliarthron cheilosporioid,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Calliarthron,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,CC,1.25,NA,14.0833333333333,2.1125,2.1125,0.54925,Chondracanthus ,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,CF,0,NA,0,0,0,0,Callophyllis flabellulata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,CO,1.25,NA,12.1022727272727,2.6625,2.6625,1.01175,Corallina officinalis,Pink Feather Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,CRYP,0,NA,0,0,0,0,Cryptopleura,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,UPC,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,CYJ,NA,0.5,0.5,0.065,0.065,0.0208,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,CYOS,NA,0,0,0,0,0,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,CYOS,1.25,NA,27.9166666666667,4.1875,4.1875,1.465625,Stephanocystis osmundacea,NA,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Stephanocystis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,CZ,0,NA,0,0,0,0,Chondracanthus spinosus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,DIAT,0,NA,0,0,0,0,Fragilariaceae,diatom mat,Chromista,Ochrophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,DL,0,NA,0,0,0,0,Desmarestia ligulata,Acid Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,DP,0,NA,0,0,0,0,Dictyota,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,DU,0,NA,0,0,0,0,Dictyopteris undulata,NA,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyopteris,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,EC,7.5,NA,11.25,2.475,2.475,0.9405,Corallinales,Encrusting Coralline,Plantae,Rhodophyta,Florideophyceae,Corallinales,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,9,EGJ,NA,0,0,0,0,0,Egregia menziesii,Feather Boa Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,EGME,NA,0,0,0,0,0,Egregia menziesii,Feather Boa Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,ER,1.25,NA,1.875,0.4125,0.4125,0.15675,Rhodophyta,Encrusting red algae,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,FB,0,NA,0,0,0,0,Ectocarpaceae,Filamentous brown & Diatom Mats,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,FR,0,NA,0,0,0,0,Rhodophyta,filamentous red,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,FTHR,1.25,NA,8.75,0.875,0.875,0.34125,Ceramiales,Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia,Plantae,Rhodophyta,Florideophyceae,Ceramiales,NA,NA,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,GR,0,NA,0,0,0,0,Gelidium,Agarweed,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Gelidium,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,GS,1.25,NA,31.25,2.8125,2.8125,1.209375,Gracilaria,NA,Plantae,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,GYSP,0,NA,0,0,0,0,Gymnogongrus,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Gymnogongrus,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,IR,0,NA,0,0,0,0,Iridaea,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Iridaea,ALGAE,UPC,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,LAFA,NA,0,0,0,0,0,Laminaria farlowii,Oar Weed,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,LFJ,NA,0,0,0,0,0,Laminaria farlowii,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,LS,0,NA,0,0,0,0,Laurencia,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Laurencia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,LX,0,NA,0,0,0,0,Osmundea spectabilis,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Osmundea,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,9,MAPY,NA,NA,NA,NA,NA,NA,Macrocystis pyrifera,Giant Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,ALGAE,KELP,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,NA,0,NA,0,0,0,0,Nienburgia andersoniana,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Nienburgia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,PHSE,0,NA,0,0,0,0,Phycodrys setchellii,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,PL,0,NA,0,0,0,0,Prionitis lanceolata,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,POLA,0,NA,0,0,0,0,Polyneura latissima,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Polyneura,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,PRSP,0,NA,0,0,0,0,Prionitis linearis,NA,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Prionitis,ALGAE,UPC,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,PTCA,NA,0,0,0,0,0,Pterygophora californica,Palm Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,SWATH,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,PTJ,NA,0.5,1.96153846153846,0.255,0.255,0.0816,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,9,PTL,NA,0,0,0,0,0,Pterygophora californica,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Pterygophora,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,R,1.25,NA,9.53125,1.525,1.525,0.71675,Rhodymenia californica,NA,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,RAT,3.75,NA,13.2236842105263,2.5125,2.5125,0.979875,Rhodophyta,Red algal turf,Plantae,Rhodophyta,NA,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,SAFU,0,NA,0,0,0,0,Sarcodiotheca furcata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Solieriaceae,Sarcodiotheca,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,9,SCCA,0,NA,0,0,0,0,Scinaia confusa,NA,Plantae,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,Scinaia,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,9,SMJ,NA,0,0,0,0,0,Sargassum muticum,Wire-weed,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,ALGAE,QUAD,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,STIN,0,NA,0,0,0,0,Stenogramma californica,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Stenogramma,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,UV,0,NA,0,0,0,0,Ulva,Sea Lettuce,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,9,ZOMA,0,NA,0,0,0,0,Zostera marina,Eel Grass,Plantae,Tracheophyta,Magnoliopsida,Alismatales,Zosteraceae,Zostera,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,10,AU,0,NA,0,0,0,0,Acrosorium ciliolatum,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,10,BF,0,NA,0,0,0,0,Cryptopleura ruprechtiana,Grape Tounge,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cryptopleura,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,10,BO,0,NA,0,0,0,0,Bossiella orbigniana,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,10,BR,0,NA,0,0,0,0,Rhodophyceae,Blady red,Plantae,Rhodophyta,Rhodophyceae,NA,NA,NA,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,10,CAL,0,NA,0,0,0,0,Calliarthron cheilosporioid,NA,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Calliarthron,ALGAE,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,10,CC,1.25,NA,14.0833333333333,2.1125,2.1125,0.54925,Chondracanthus ,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondracanthus,ALGAE,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,10,CF,0,NA,0,0,0,0,Callophyllis flabellulata,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,ALGAE,UPC,SESSILE,SOLITARY
