YEAR,MONTH,DATE,SITE,TRANSECT,SP_CODE,PERCENT_COVER,DENSITY,WM_GM2,DRY_GM2,SFDM,AFDM,SCIENTIFIC_NAME,COMMON_NAME,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,GROUP,SURVEY,MOBILITY,GROWTH_MORPH
2018,9,9/12/2018,IVEE,10,TC,0,NA,0,0,0,0,Thalamoporella californica,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,10,TEAU,NA,0,0,0,0,0,Tethya aurantium,Orange Puffball Sponge,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,10,TESP,NA,0,0,0,0,0,Tegula,Black Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,INVERT,QUAD,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,10,UIH,1.25,NA,0.03737625,0.0091945575,0.0091945575,0.00721361625,Hydroidolina,Unidentified hydroid,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,10,URLO,NA,0,0,0,0,0,Urticina eques,Whit-Spotted Rose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,INVERT,QUAD,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,10,UT,0,NA,0,0,0,0,Chordata,Unidentified compound tunicate,Animalia,Chordata,NA,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,AB,0,NA,0,0,0,0,Abietinaria,Coarse Sea Fir Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,AL,0,NA,0,0,0,0,Astrangia haimei,Aggregating cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Rhizangiidae,Astrangia,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,AML,NA,0,0,0,0,0,Patiria miniata,Bat Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,AMS,NA,0,0,0,0,0,Patiria miniata,Bat Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,ANSP,NA,2.66666666666667,24.9680775408154,4.71896665521412,4.71896665521412,3.99489240653047,Anthopleura,Aggregating anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,INVERT,QUAD,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,APCA,NA,0,0,0,0,0,Aplysia californica,California Brown Sea Hare,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,INVERT,SWATH,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,11,AR,0,NA,0,0,0,0,Eudistoma psammion,Sand Turnicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,AS,0,NA,0,0,0,0,Aglaophenia,Ostrich-Plume Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,ATM,0,NA,0,0,0,0,Amphipoda,Amphipod tube mat,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,BAEL,NA,0,0,0,0,0,Balanophyllia elegans,Orange Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,INVERT,QUAD,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,BN,0,NA,0,0,0,0,Bugula neritina,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,CASP,NA,0,0,0,0,0,Cancer,Cancer Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,INVERT,SWATH,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,11,CESP,0,NA,0,0,0,0,Cellaria,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,CHOV,NA,2.33333333333333,353.787037698167,257.910750481963,41.7468704483837,33.963555619024,Chaceia ovoidea,Wart-Neck Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Chaceia,INVERT,QUAD,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,CHPR,0,NA,0,0,0,0,Chelyosoma productum,Disc-Top Turnicate,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,COCA,NA,5.16666666666667,2.02738808891807,1.5712257689115,0.214903137425315,0.135835001957511,Californiconus californicus,Califonia Cone Snail,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,INVERT,QUAD,MOBILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,COST,0,NA,0,0,0,0,Celleporina robertsoniae,Orange Byozoan,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporina,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,CRGI,NA,0,0,0,0,0,Crassadoma gigantea,Rock Scallop,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Crassadoma,INVERT,SWATH,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,11,CROC,0,NA,0,0,0,0,Crisia occidentalis,White Tuft Bryozoans,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,CUPI,0,NA,0,0,0,0,Cucumaria piperata,Salt and Pepper Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,INVERT,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,11,CY,0,NA,0,0,0,0,Corynactis californica,Club-Tipped Anemone,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,CYSP,NA,0,0,0,0,0,Neobernaya spadicea,Chestnut Cowry,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Neobernaya,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,DIL,NA,0,0,0,0,0,Dermasterias imbricata,Leather Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,DIOR,NA,2.33333333333333,0.477794333333333,0.126615498333333,0.126615498333333,0.102247987333333,Diopatra ornata,Ornate Tube Worm,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,INVERT,QUAD,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,11,ECB,1.25,NA,0.20458125,0.10290436875,0.020458125,0.00716034375,Bryozoa,Encrusting Bryozoan,Animalia,Bryozoa,NA,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,ES,0,NA,0,0,0,0,Demospongiae,Encrusting sponge,Animalia,Porifera,Demospongiae,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/12/2018,IVEE,11,EUCL,0,NA,0,0,0,0,Euherdmania claviformis,Tunic-Band Compound Turnicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Euherdmaniidae,Euherdmania,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,EUPO,NA,0,0,0,0,0,Eudistylia polymorpha,Feather Duster Worm,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Eudistylia,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,EUQU,NA,0,0,0,0,0,Eupentacta quinquesemita,White Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,HARU,NA,0,0,0,0,0,Haliotis rufescens,Red Abalone,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,KEKE,NA,0.1375,19.1968479118703,16.0293680064117,1.38217304965466,1.11341717888847,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,LIGL,NA,0,0,0,0,0,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,LIGS,NA,0,0,0,0,0,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,QUAD,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,11,LINU,0,NA,0,0,0,0,Lissothuria nutriens,Scarlet Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Lissothuria,INVERT,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,11,LNUT,0,NA,0,0,0,0,Leucilla nuttingi,Urn Sponge,Animalia,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,LOCH,NA,0,0,0,0,0,Leptogorgia chilensis,Red Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Leptogorgia,INVERT,SWATH,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,LOGR,NA,0,0,0,0,0,Loxorhynchus grandis,Sheep Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Loxorhynchus,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,MECR,NA,0,0,0,0,0,Megathura crenulata,Giant Key Hole Limpet,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Megathura,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,MIID,NA,0.666666666666667,0.473009854690821,0.377934873897966,0.120144503091468,0.114941394689869,Mitra idae,Ida's Mitre,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitridae,Mitra,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,MUCA,NA,0,0,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SWATH,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,MUCAJ,NA,0,0,0,0,0,Muricea californica,California Golden Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,MUFR,NA,0,0,0,0,0,Muricea fruticosa,Brown Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muricea,INVERT,SWATH,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,NONO,NA,0,0,0,0,0,Norrisia norrisii,Norris's Topsnail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Norrisia,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,OCTO,NA,0,0,0,0,0,Octopus,NA,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,OPES,NA,0,0,0,0,0,Ophioplocus esmarki,Smooth Brittle Star,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiolepididae,Ophioplocus,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,OPSP,NA,0,0,0,0,0,Ophiothrix spiculata,Spiny Brittle Star,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiotrichidae,Ophiothrix,INVERT,QUAD,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,11,PA,2.5,NA,0.0339575,0.00774231,0.00774231,0.00556903,Phragmatopoma californica,Colonial Sand Tube Worm,Animalia,Annelida,Polychaeta,NA,Sabellariidae,Phragmatopoma,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,PACA,NA,29,2473.10944363929,1753.43459554026,237.418506589372,178.063879942029,Parapholas californica,Scaleside Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Parapholas,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,PAFI,NA,0,0,0,0,0,Pachycerianthus fimbriatus,Tube Dwelling Anemone,Animalia,Cnidaria,Anthozoa,Spirularia,Cerianthidae,Pachycerianthus,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,PAIN,NA,0.0625,19.3994367842395,5.76163272491915,3.04571157512561,2.67712227622506,Panulirus interruptus,California Spiny Lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,PAPA,NA,0,0,0,0,0,Apostichopus parvimensis,Warty Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Apostichopus,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,PAST,NA,0,0,0,0,0,Paracyathus stearnsi,Brown Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Paracyathus,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,PGL,NA,0,0,0,0,0,Pisaster giganteus,Giant Spined Sea Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,POL,NA,0,0,0,0,0,Pisaster ochraceus,Ochre sea star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,PRUB,NA,0,0,0,0,0,Pachythyone rubra,NA,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Pachythyone,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,PUPR,NA,0,0,0,0,0,Pugettia producta,Kelp Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,INVERT,SWATH,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,11,SABW,2.5,NA,8.92177,1.65052745,1.65052745,1.04384709,Sabellidae,Sabellid Wom,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,NA,INVERT,UPC,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,11,SE,0,NA,0,0,0,0,Thylacodes squamigerus,Scaled Worm Snail,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes,INVERT,UPC,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,SFL,NA,0,0,0,0,0,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,SKE,NA,0,0,0,0,0,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,SPL,NA,0,0,0,0,0,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-12,IVEE,11,SPS,NA,0,0,0,0,0,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,QUAD,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,11,ST,0,NA,0,0,0,0,Salmacina tribranchiata,Fragile Tube Worm,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Salmacina,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,STMO,NA,0.666666666666667,3.60699528586392,0.494158354163357,0.494158354163357,0.342664552157072,Styela montereyensis,Stalked Tunicate,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,INVERT,QUAD,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,11,TC,0,NA,0,0,0,0,Thalamoporella californica,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Thalamoporellidae,Thalamoporella,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,TEAU,NA,0,0,0,0,0,Tethya aurantium,Orange Puffball Sponge,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-12,IVEE,11,TESP,NA,0,0,0,0,0,Tegula,Black Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,INVERT,QUAD,MOBILE,SOLITARY
2018,9,9/12/2018,IVEE,11,UIH,0,NA,0,0,0,0,Hydroidolina,Unidentified hydroid,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-12,IVEE,11,URLO,NA,0,0,0,0,0,Urticina eques,Whit-Spotted Rose Anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,INVERT,QUAD,SESSILE,SOLITARY
2018,9,9/12/2018,IVEE,11,UT,1.25,NA,1.151945,0.312177095,0.312177095,0.05068558,Chordata,Unidentified compound tunicate,Animalia,Chordata,NA,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,AB,1.25,NA,0.06123375,0.01451239875,0.00734805,0.00606214125,Abietinaria,Coarse Sea Fir Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,AL,0,NA,0,0,0,0,Astrangia haimei,Aggregating cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Rhizangiidae,Astrangia,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,AML,NA,0.0125,0.172972596320021,0.0529296144739263,0.0361512726308843,0.025426971659043,Patiria miniata,Bat Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-14,LEAD,1,AMS,NA,0,0,0,0,0,Patiria miniata,Bat Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-14,LEAD,1,ANSP,NA,0.5,7.63029254654162,1.44212529129637,1.44212529129637,1.22084680744666,Anthopleura,Aggregating anemone,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,INVERT,QUAD,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,APCA,NA,0,0,0,0,0,Aplysia californica,California Brown Sea Hare,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,INVERT,SWATH,MOBILE,SOLITARY
2018,9,9/14/2018,LEAD,1,AR,0,NA,0,0,0,0,Eudistoma psammion,Sand Turnicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,AS,0,NA,0,0,0,0,Aglaophenia,Ostrich-Plume Hydroid,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,ATM,2.5,NA,0.0130875,0.0087817125,0.007773975,0.0010077375,Amphipoda,Amphipod tube mat,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,BAEL,NA,0,0,0,0,0,Balanophyllia elegans,Orange Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,INVERT,QUAD,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,BN,0,NA,0,0,0,0,Bugula neritina,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,CASP,NA,0,0,0,0,0,Cancer,Cancer Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,INVERT,SWATH,MOBILE,SOLITARY
2018,9,9/14/2018,LEAD,1,CESP,0,NA,0,0,0,0,Cellaria,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,CHOV,NA,8.16666666666667,2266.68656404152,1652.41450518627,267.469014556899,217.601910147986,Chaceia ovoidea,Wart-Neck Piddock,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Chaceia,INVERT,QUAD,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,CHPR,0,NA,0,0,0,0,Chelyosoma productum,Disc-Top Turnicate,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,COCA,NA,5,1.47827005462695,1.14565929233588,0.156696625790456,0.0990440936600055,Californiconus californicus,Califonia Cone Snail,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Californiconus,INVERT,QUAD,MOBILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,COST,0,NA,0,0,0,0,Celleporina robertsoniae,Orange Byozoan,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporina,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,CRGI,NA,0,0,0,0,0,Crassadoma gigantea,Rock Scallop,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Crassadoma,INVERT,SWATH,SESSILE,SOLITARY
2018,9,9/14/2018,LEAD,1,CROC,0,NA,0,0,0,0,Crisia occidentalis,White Tuft Bryozoans,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,CUPI,0,NA,0,0,0,0,Cucumaria piperata,Salt and Pepper Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,INVERT,UPC,SESSILE,SOLITARY
2018,9,9/14/2018,LEAD,1,CY,0,NA,0,0,0,0,Corynactis californica,Club-Tipped Anemone,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,CYSP,NA,0,0,0,0,0,Neobernaya spadicea,Chestnut Cowry,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Neobernaya,INVERT,QUAD,MOBILE,SOLITARY
2018,9,2018-09-14,LEAD,1,DIL,NA,0,0,0,0,0,Dermasterias imbricata,Leather Star,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-14,LEAD,1,DIOR,NA,1,0.204769,0.054263785,0.054263785,0.043820566,Diopatra ornata,Ornate Tube Worm,Animalia,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,INVERT,QUAD,SESSILE,SOLITARY
2018,9,9/14/2018,LEAD,1,ECB,0,NA,0,0,0,0,Bryozoa,Encrusting Bryozoan,Animalia,Bryozoa,NA,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,ES,0,NA,0,0,0,0,Demospongiae,Encrusting sponge,Animalia,Porifera,Demospongiae,NA,NA,NA,INVERT,UPC,SESSILE,AGGREGATED
2018,9,9/14/2018,LEAD,1,EUCL,0,NA,0,0,0,0,Euherdmania claviformis,Tunic-Band Compound Turnicate,Animalia,Chordata,Ascidiacea,Aplousobranchia,Euherdmaniidae,Euherdmania,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,EUPO,NA,0,0,0,0,0,Eudistylia polymorpha,Feather Duster Worm,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Eudistylia,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-14,LEAD,1,EUQU,NA,0,0,0,0,0,Eupentacta quinquesemita,White Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,INVERT,QUAD,SESSILE,SOLITARY
2018,9,2018-09-14,LEAD,1,HARU,NA,0,0,0,0,0,Haliotis rufescens,Red Abalone,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-14,LEAD,1,KEKE,NA,0.05,7.9151759026788,6.6091718787368,0.569892664992873,0.45908020235537,Kelletia kelletii,Kellet's Welk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Kelletia,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-14,LEAD,1,LIGL,NA,0,0,0,0,0,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,SWATH,MOBILE,SOLITARY
2018,9,2018-09-14,LEAD,1,LIGS,NA,0.333333333333333,4.53465553469474,2.87497160899647,0.253940709942905,0.185920876922484,Lithopoma,Wavey Turbin Snail,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Lithopoma,INVERT,QUAD,MOBILE,SOLITARY
2018,9,9/14/2018,LEAD,1,LINU,0,NA,0,0,0,0,Lissothuria nutriens,Scarlet Sea Cucumber,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Lissothuria,INVERT,UPC,SESSILE,SOLITARY
2018,9,9/14/2018,LEAD,1,LNUT,0,NA,0,0,0,0,Leucilla nuttingi,Urn Sponge,Animalia,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,INVERT,UPC,SESSILE,AGGREGATED
2018,9,2018-09-14,LEAD,1,LOCH,NA,0,0,0,0,0,Leptogorgia chilensis,Red Gorgonian,Animalia,Cnidaria,Anthozoa,Alcyonacea,Gorgoniidae,Leptogorgia,INVERT,SWATH,SESSILE,SOLITARY
